hash,release,message,timestamp,author,change_type
b9ab8b99a1e67f43d7ec2d6ee0ea667ded72bdda, (tag: 12.1.2),fix(docs-infra): log more SW debug info (#42776),2021-07-07 12:30:57+00:00,George Kalpakas,fix
0540a0339ecf0ac2b3dab94334248d68e671de09, (tag: 12.1.2),refactor(docs-infra): replace deprecated Sass `/` division with `math.div()` (#42776),2021-07-07 11:36:03+00:00,George Kalpakas,refactor
9619255dd5f2fe2e97ed72c34be93dcbeb6ad65d, (tag: 12.1.2),fix(docs-infra): slightly improve top-menu responsiveness (#42753),2021-07-02 20:57:21+00:00,dario-piotrowicz,fix
eca48016c416632867c9b43a4602344ba151cc5a, (tag: 12.1.2),docs: add missing import to `CartService` tutorial instructions (#42701),2021-07-01 13:11:56+00:00,Ryan Andersen,docs
ec60d10422bf01cb0c81b02c6c7b0a4f49d49d8b, (tag: 12.1.2),docs: change misspelled function (#42742),2021-07-02 08:04:48+00:00,Theoklitos Bampouris,docs
feb7e45704b561740940a5245d5e3b1d13deaeb6, (tag: 12.1.2),build(devtools): update angular-framework to 3634d08 (rangle/angular-devtools#875),2021-07-03 01:51:10+00:00,renovate[bot],build
9557e87ad83975026a0659977e4f65afe25bf502, (tag: 12.1.2),fix(dev-infra): missing `pkg_npm` substitution for top-level targets being accessed (#42754),2021-07-02 22:27:01+00:00,Paul Gschwendtner,fix
45116097c1dafd902014e0f680e0d50023467883, (tag: 12.1.2),fix(compiler-cli): support reflecting namespace declarations (#42728),2021-07-02 10:33:51+00:00,Alan Agius,fix
4a8ab4f1499a560bb4373b088785e43f26384e1c, (tag: 12.1.2),fix(bazel): enable dts bundling for Ivy packages (#42728),2021-07-01 06:48:16+00:00,Alan Agius,fix
9f8a256467b9c99378e5eee21242243c4201d992, (tag: 12.1.2),ci: remove `@microsoft/api-extractor` from `ignoreDeps` (#42728),2021-07-01 06:24:46+00:00,Alan Agius,ci
6da24e6451dc6fcd4688bca97098640b367231db, (tag: 12.1.2),build: update API goldens after api-extractor update (#42749),2021-07-01 15:41:29+00:00,Paul Gschwendtner,build
f78ab1ed43d8708d0b052fd38d687a25d405da38, (tag: 12.1.2),build: update api-extractor dependency to support typescript 4.3 (#42749),2021-06-11 15:28:37+00:00,Paul Gschwendtner,build
3df4d898fa7436e95f5932c4d7ac8ea85d4e3906, (tag: 12.1.2),fix(dev-infra): api-golden tool does not specify a tsconfig and breaks for consumers (#42749),2021-07-01 19:41:53+00:00,Paul Gschwendtner,fix
a1e9ccb34057aa2649d0ebac02792d681eb8ff47, (tag: 12.1.2),fix(dev-infra): use API pagination for retrieving project branches (#42749),2021-06-25 22:48:24+00:00,Paul Gschwendtner,fix
7c9c54922c1d9d6537abe5370faa5df51ba1d029, (tag: 12.1.2),refactor(dev-infra): update octokit to latest version v18 (#42749),2021-06-25 22:45:48+00:00,Paul Gschwendtner,refactor
e81efe666708bf6da06097426d8575192de6f5ff, (tag: 12.1.2),docs: convert commit SHAs and PR numbers in changelog to links (#42732),2021-07-02 09:08:05+00:00,George Kalpakas,docs
aa261e7e01f22a3c09bf79d683ed69684b3a55be, (tag: 12.1.2),fix(docs-infra): correctly configure top-menu nav-item in the sidenav (#42747),2021-07-02 10:31:46+00:00,George Kalpakas,fix
ee3fe6b8a2db81d474fd416fa9a0853c7d882ac7, (tag: 12.1.2),refactor(docs-infra): simplify condition for determining sidenav mode (#42747),2021-07-02 10:31:44+00:00,George Kalpakas,refactor
97c18f4527187206db8b0f5730b80d2220027f9f, (tag: 12.1.2),fix(language-service): Do not override TS LS methods not supported by VE NgLS (#42727),2021-06-30 22:30:48+00:00,Andrew Scott,fix
39dd5168124be944cd36f06359f60039546b973f, (tag: 12.1.2),build(devtools): update angular-framework to 5116711 (rangle/angular-devtools#873),2021-07-01 17:51:39+00:00,renovate[bot],build
df5cc1fbbf1b1f02f1f45603552a2530bb59688d, (tag: 12.1.2),fix(compiler-cli): return directives for an element on a microsyntax template (#42640),2021-06-24 02:28:42+00:00,ivanwonder,fix
723d21455a0ad3c2be87d668cdec6ff0e76e3835, (tag: 12.1.2),fix(docs-infra): move dots inside Usage Notes anchor tag (#42725),2021-06-30 21:17:33+00:00,dario-piotrowicz,fix
72073cfb168172fe2877a7c01a8057cfb0c06873, (tag: 12.1.2),build: update dependency husky to v7 (#42730),2021-07-01 07:05:34+00:00,Renovate Bot,build
41c6877c013ba84ba5e46309b2310c097ad9e354, (tag: 12.1.2),fix(core): error in TestBed if module is reset mid-compilation in ViewEngine (#42669),2021-06-26 09:28:12+00:00,Kristiyan Kostadinov,fix
0f71fcbff30ff627cc450ea711e2600b93bce6dc, (tag: 12.1.2),build(devtools): update dependency webpack to v5.41.1 (rangle/angular-devtools#872),2021-06-30 20:52:01+00:00,renovate[bot],build
1445dba903552d457fe15cfa3a5a6c7860482805, (tag: 12.2.0-next.1),release: cut the v12.2.0-next.1 release (#42723),2021-06-30 20:29:51+00:00,Jessica Janiuk,release
24624e607d15cd7c617db6711344f6e5cf3c6741, (tag: 12.2.0-next.1),docs: release notes for the v12.1.1 release (#42722),2021-06-30 20:23:36+00:00,Joey Perrott,docs
12e0cfab54a58e46c157b2e840520847e30cdd28, (tag: 12.1.1),release: cut the v12.1.1 release (#42721),2021-06-30 20:13:53+00:00,Joey Perrott,release
aab41ca42fda87440141f8cbc457e6e56d1f16cf, (tag: 12.1.1),build: update API goldens to reflect new tool (#42688),2021-06-28 17:54:20+00:00,Paul Gschwendtner,build
3482636b5adde7bfa20b54da1b943af93ed01845, (tag: 12.1.1),build: use api-golden tool from dev-infra for testing public API (#42688),2021-06-28 17:50:44+00:00,Paul Gschwendtner,build
b11923cd7afe762b9ba80afb8dff4ea8b92d1fe5, (tag: 12.1.1),feat(dev-infra): introduce shared tool for validating API signature (#42688),2021-06-28 17:40:33+00:00,Paul Gschwendtner,feat
0cf388e8829f400d660647f9f0369872b8bc40e5, (tag: 12.1.1),docs: add last updated date to roadmap (#42615),2021-06-21 20:59:01+00:00,mgechev,docs
9f5cc7c808458f312543c7c044fe7a361cdc7798, (tag: 12.1.1),feat(compiler): support number separators in templates (#42672),2021-06-27 10:24:51+00:00,Kristiyan Kostadinov,feat
d19ddd1a87127c3eaa6f5a832af3db2eb52793cd, (tag: 12.1.1),fix(platform-browser): in `Meta.addTag()` do not add duplicate meta tags (#42703),2021-06-29 16:30:12+00:00,Pete Bacon Darwin,fix
c380d56c6d8e4718026a68767abf1173e980169e, (tag: 12.1.1),docs: setting context value inside an interceptor (#42699),2021-06-29 10:55:06+00:00,pavlenko,docs
b91a158722c56be5e11957fdf56f1135669f83aa, (tag: 12.1.1),build(devtools): update angular-framework to 8dbf421 (rangle/angular-devtools#871),2021-06-29 20:05:23+00:00,renovate[bot],build
f84d826a3adec15d1bfb621222993e1c57a267cf, (tag: 12.1.1),fix(dev-infra): remove bots from special thanks section (#42697),2021-06-29 08:33:40+00:00,Alan Agius,fix
78cf10b28b7298a8549af682992600f543ca797d, (tag: 12.1.1),refactor(docs-infra): make angular.io and docs examples compatible with RxJS v7 (#42660),2021-06-29 15:59:35+00:00,George Kalpakas,refactor
ace0a5064603b9215bdbb2732c55c9686ca42190, (tag: 12.1.1),docs: remove duplicate link to `guide/inputs-outputs.md` (#42654),2021-06-24 21:22:17+00:00,George Looshch,docs
0f27f89d38e4dd895d87ce690844bf7053498b9e, (tag: 12.1.1),feat(dev-infra): add command for printing release train information (#42644),2021-06-24 12:47:11+00:00,Paul Gschwendtner,feat
b54e8aee37ea382a5a0dcabf082a5ee6bccfa95e, (tag: 12.1.1),docs: update fonts optimization options description (#42642),2021-06-24 10:59:11+00:00,Alan Agius,docs
a1e036cfd180405436c072fca0399777dfac9aef, (tag: 12.1.1),docs: correct literal string example (#42623),2021-06-22 21:31:36+00:00,Lars Gyrup Brink Nielsen,docs
7ea1d4720aa4676705cca04a2b2dbabe91ab4b76, (tag: 12.1.1),fix(docs-infra): styling fix on error pages (#42627),2021-06-23 03:51:58+00:00,codebriefcase,fix
560dd44de457ea701e824b8355be5ea52acd6626, (tag: 12.1.1),docs(core): add context jsdoc param to createEmbeddedView (#42675) PR Close #42675,2021-06-27 15:34:32+00:00,Dario Piotrowicz,docs
87cdd84c17fcaab5fb378a6216d1ae3e490d4be4, (tag: 12.1.1),"docs: update Roadmap section header from ""Done"" to ""Completed"" (#42620)",2021-06-22 18:48:15+00:00,George Kalpakas,docs
e03291bc3470a31e1e0a746e0fa30f3d5d3ce729, (tag: 12.1.1),fix(docs-infra): improve styling of completed Roadmap projects (#42620),2021-06-22 18:48:13+00:00,George Kalpakas,fix
ffebb3e785030bc14b02c862072c130cb4ce098b, (tag: 12.1.1),refactor(docs-infra): make `<details>` styles more re-usable (#42620),2021-06-22 18:46:19+00:00,George Kalpakas,refactor
0f435a3cf909d9bf0d1f31441714ba2ad4290242, (tag: 12.1.1),refactor(docs-infra): merge duplicate `code.scss` files (#42620),2021-06-22 18:43:46+00:00,George Kalpakas,refactor
1c508697928244536a381bbb0f559b5dffd17b6d, (tag: 12.1.1),docs(compiler): interally typo fixed (#42676),2021-06-27 16:48:13+00:00,dario-piotrowicz,docs
8a70b19c45b0eeb743e7ac3a1b30c3aae650858a, (tag: 12.1.1),build(devtools): update dependency wait-on to v6 (rangle/angular-devtools#870),2021-06-27 05:19:33+00:00,renovate[bot],build
f069df3f8d31d292d62dd76c9b1ca555366697b5, (tag: 12.1.1),build(devtools): update dependency webpack to v5.40.0 (rangle/angular-devtools#863),2021-06-26 23:09:33+00:00,renovate[bot],build
ad23da47b77872f79acff6211657f28488537a76, (tag: 12.1.1),build(devtools): update dependency @types/chrome to ^0.0.145 (rangle/angular-devtools#851),2021-06-26 23:09:11+00:00,renovate[bot],build
a8ec913bf9f0c10bbc336cf97cfdfc1a7cb2dd54, (tag: 12.1.1),build(devtools): update angular-components to ~12.1.0 (rangle/angular-devtools#867),2021-06-26 22:35:25+00:00,renovate[bot],build
2035743c2ad7ff20892bf93b943132203de87051, (tag: 12.1.1),build(devtools): update angular-framework to 8dd79b2 (rangle/angular-devtools#869),2021-06-26 22:14:57+00:00,renovate[bot],build
30f9ba2feedaf52a291b7f3dac944afee27d5f78, (tag: 12.1.1),build(devtools): update angular-framework to cf52ccc (rangle/angular-devtools#847),2021-06-25 17:57:53+00:00,renovate[bot],build
f6b828e292fe29108abcf8aa63c61f5677c2ef70, (tag: 12.1.1),fix(compiler-cli): add support for partially evaluating types (#41661),2021-04-12 17:05:14+00:00,Zach Arend,fix
bd42b795f7404653101f61483e2dca2f1c146b8d, (tag: 12.1.1),docs: remove default linting tool in workspace guide (#42655),2021-06-25 12:57:34+00:00,marvinbeckert,docs
261b060fa168754db00248d1c5c9574bb19a72b4, (tag: 12.1.1),fix(dev-infra): fetch 100 branches from Github instead of 30 (#42658),2021-06-24 22:10:39+00:00,Alex Rickabaugh,fix
6e84ede4124957c9654fd71e736d97a125ad1b0b, (tag: 12.2.0-next.0),release: cut the v12.2.0-next.0 release,2021-06-24 21:30:33+00:00,Jessica Janiuk,release
d71d521f9bf1056850f010b3e9913499e66fc631, (tag: 12.1.0),release: cut the v12.1.0 release,2021-06-24 21:02:10+00:00,Jessica Janiuk,release
2203217c401e1cd7c10e60ef6297fbab10da93a0, (tag: 12.1.0),build(docs-infra): disambiguate doc paths for global APIs (#42648),2021-06-24 17:57:23+00:00,George Kalpakas,build
637ac00fd5fc502555fde0851fa7df96cf3274b6, (tag: 12.1.0),docs: Fix reference to SwUpdate.isEnabled boolean (#42634),2021-06-24 17:53:26+00:00,Dale Harris,docs
c88e18a0513c2e4606a4d6c240b61c8c9ebae641, (tag: 12.1.0),ci: exclude `service-worker/` sub-directories from `fw-testing` PullApprove group (#42631),2021-06-24 17:56:41+00:00,George Kalpakas,ci
4e46aef17bc21489863aeee32294a1a12263cc17, (tag: 12.1.0),build: update dependency madge to v5 (#42629),2021-06-24 15:49:49+00:00,Renovate Bot,build
cc30dc0713d6976426114968caa1be3e782df0d4, (tag: 12.1.0),fix(service-worker): ensure obsolete caches are always cleaned up (#42622),2021-06-23 12:27:51+00:00,George Kalpakas,fix
73b0275dc2dd64bbb39be3a8079b418a40e89cfd, (tag: 12.1.0),fix(service-worker): improve ServiceWorker cache names (#42622),2021-06-23 12:27:50+00:00,George Kalpakas,fix
874de59d35e03114867611abe41e662e7bc9b138, (tag: 12.1.0),fix(compiler-cli): change default ngcc  hash algorithm to be FIPS compliant (#42582),2021-06-16 11:29:57+00:00,Pete Bacon Darwin,fix
b8ef83b10f7b521fd998376b0cb33c68cc49f388, (tag: 12.1.0),refactor(compiler-cli): ngcc entry-point manifest hash is now configurable (#42582),2021-06-16 11:25:13+00:00,Pete Bacon Darwin,refactor
a3b6d65580b90c2ef68281f54fec0934869c1e4b, (tag: 12.1.0),refactor(compiler-cli): make ngcc configuration hash algorithm configurable! (#42582),2021-06-16 11:18:37+00:00,Pete Bacon Darwin,refactor
8da6f66f7b61acf243158a323639595374bdb900, (tag: 12.1.0),ci: replace RBE instance name for components-repo-unit-tests job (#42636),2021-06-24 10:01:29+00:00,Paul Gschwendtner,ci
2340cbcab8491119e6225bdfd820226ad158cbf8, (tag: 12.1.0),build: update to new remote instance name for RBE (#42636),2021-06-24 04:32:44+00:00,Joey Perrott,build
356723158a899b7a1a801527b42d7bfb7d7b5c6f, (tag: 12.1.0),build: lock file maintenance (#42568),2021-06-23 06:31:09+00:00,Renovate Bot,build
9de65dbdceac3077881fbc49717f33d0f379e21d, (tag: 12.1.0),fix(compiler): should not break a text token on a non-valid start tag (#42605),2021-06-21 20:20:44+00:00,Pete Bacon Darwin,fix
c873440ad285279edafff65645a73f5da8e5bafe, (tag: 12.1.0),fix(compiler): do not allow unterminated interpolation to leak into later tokens (#42605),2021-06-19 10:25:53+00:00,Pete Bacon Darwin,fix
8a67770687130193d07de13a1b3164245b0b1ad6, (tag: 12.1.0),docs(core): improve applicationref.bootstrap docs (#42407),2021-05-25 05:29:30+00:00,Umair Hafeez,docs
9498da1038ffa854effa672fac3a898039853375, (tag: 12.1.0),fix(service-worker): correctly determine client ID on navigation requests (#42607),2021-06-22 13:09:39+00:00,George Kalpakas,fix
81a19e4e658ae0006f42ed8ef947350bd0850bed, (tag: 12.1.0),feat(dev-infra): update pullapprove verification to ensure all groups have reviewers (#42614),2021-06-21 17:06:24+00:00,Joey Perrott,feat
75bbcf7c2fd3ad392b5ca912241d4caacbd37450, (tag: 12.1.0),docs: improve styles of the roadmap done section (#42616),2021-06-21 22:52:05+00:00,mgechev,docs
379616507a1f151db08eafee85f9c069415fef5c, (tag: 12.1.0),build(devtools): update angular-cli to f480d2c (rangle/angular-devtools#854),2021-06-22 00:58:36+00:00,renovate[bot],build
50c66facad9cb44e3b7bd601b6c259cb028ec3a1, (tag: 12.1.0),build(devtools): update dependency tsickle to ^0.43.0 (rangle/angular-devtools#858),2021-06-22 00:57:55+00:00,renovate[bot],build
1b97432960a59218b40427f3d494818540889ac7, (tag: 12.1.0),fix(devtools): update typing of differ objects to fit the new contract of TrackByFunction (rangle/angular-devtools#862),2021-06-22 00:56:43+00:00,AleksanderBodurri,fix
cc672f05bf4e2f03fa415ebd2d69514594c9bc9d, (tag: 12.1.0),feat(compiler): add support for shorthand property declarations in templates (#42421),2021-06-19 06:07:20+00:00,Kristiyan Kostadinov,feat
699a8b43cb005de08c7ed114f6cf8568828ced06, (tag: 12.1.0),test(compiler-cli): add additional safe keyed read tests (#42421),2021-06-19 06:07:14+00:00,Kristiyan Kostadinov,test
c3e83112980a2a05d417a636f56bc98d12e6fe3f, (tag: 12.1.0),fix(devtools): use visible gutter size in calculation for split area flex basis' (rangle/angular-devtools#857),2021-06-21 22:57:47+00:00,AleksanderBodurri,fix
6b2a475532f522f5c1542ef6b763de49340b5063, (tag: 12.1.0),docs: add new i18n formats to i18n guide (#42597),2021-06-17 22:49:57+00:00,N├⌐meth Tam├ís,docs
a9dd7e21a27a74a0a1ee5ee62cdde01d74b296c8, (tag: 12.1.0),refactor(compiler-cli): enable relative imports in the type parameter emitter (#42492),2021-06-05 21:48:10+00:00,JoostK,refactor
729eea57165f8931f3d2ea7b7c09d6c094968ad4, (tag: 12.1.0),fix(compiler-cli): transform type references in generic type parameter default (#42492),2021-06-05 20:22:34+00:00,JoostK,fix
16aaa23d4e172d1450a1a46c5ff7517dcaf19800, (tag: 12.1.0),refactor(compiler-cli): use TypeScript transform to emit type parameters (#42492),2021-06-05 20:05:03+00:00,JoostK,refactor
f52df99fe369854c4ee49e3c01afa29cf2ae7126, (tag: 12.1.0),fix(compiler): generate view restoration for keyed write inside template listener (#42603),2021-06-19 08:59:00+00:00,Kristiyan Kostadinov,fix
8793d1a0462b03eee6141ac6e780912fbe52a6c7, (tag: 12.1.0),ci: update pullapprove config (#42613),2021-06-21 16:02:20+00:00,Joey Perrott,ci
e83d7cb2d309625e5f3de545df9cf1a0343d238c, (tag: 12.1.0),refactor(compiler-cli): support xi18n in ngtsc (#42485),2021-06-04 22:52:16+00:00,Alex Rickabaugh,refactor
4538bd6c96923db6e7c6c429767a499865d97436, (tag: 12.1.0),refactor(compiler-cli): extract xi18n utility functions to a separate file (#42485),2021-06-07 18:58:30+00:00,Alex Rickabaugh,refactor
d77f560403de20c820465be449545618c6991b46, (tag: 12.1.0),build: update to typescript 4.3.4 (#42600),2021-06-18 13:29:03+00:00,Paul Gschwendtner,build
b8eb24e0fb4fee467854430633f0f1186807f3f3, (tag: 12.1.0),"Revert ""test: update compiler-cli compliance goldens due to TS 4.3 emit format regression (#42022)"" (#42600)",2021-06-18 13:26:05+00:00,Paul Gschwendtner,revert
2f51b8f6f9d41166c16f1862fa56c7f8a6f2e26b, (tag: 12.1.0),build(devtools): update dependency webpack to v5.39.1 (rangle/angular-devtools#859),2021-06-18 18:26:25+00:00,renovate[bot],build
44291889eeef6961ee9bec4d90770d134cdce734, (tag: 12.1.0),docs(docs-infra): document how to configure redirects (#42452),2021-06-17 21:13:46+00:00,George Kalpakas,docs
d07e736f17a8dc0451adf581281b7221227785f2, (tag: 12.1.0),build(docs-infra): auto-generate SW `navigationUrls` from Firebase config (#42452),2021-06-17 21:13:10+00:00,George Kalpakas,build
982521f284373e855f186985f1e46ad221a5b6fe, (tag: 12.1.0),build(docs-infra): align `navigationUrls` in `ngsw-config.json` with Firebase redirects (#42452),2021-06-17 21:10:39+00:00,George Kalpakas,build
fe3c79fe407357216886d1a2e1f9dc82c7fb0204, (tag: 12.1.0),build(docs-infra): alphabetically sort all `navigationUrls` in `ngsw-config.json` (#42452),2021-06-17 21:03:50+00:00,George Kalpakas,build
932f24645406f9c4c2f46dfae991bb4772a9fbbe, (tag: 12.1.0),build(docs-infra): allow a trailing `/` in more `navigationUrls` globs in `ngsw-config.json` (#42452),2021-06-17 21:01:34+00:00,George Kalpakas,build
4635d4f957cfcc60a7f3f43913924838f6007a48, (tag: 12.1.0),build(docs-infra): remove redundant `navigationUrls` globs from `ngsw-config.json` (#42452),2021-06-17 20:59:43+00:00,George Kalpakas,build
36fb5744db3586d7c54d33d61274e0847119f07d, (tag: 12.1.0),build(docs-infra): add missing redirect rule for `api/http` in `firebase.json` (#42452),2021-06-17 20:58:15+00:00,George Kalpakas,build
e0338189b3a15c893dd798f05a7d677c6e4c777c, (tag: 12.1.0),test(docs-infra): add testcases for all redirect rules (#42452),2021-06-17 20:58:14+00:00,George Kalpakas,test
0c105c38daf957f72bf202f840e374c4d1c2d8cf, (tag: 12.1.0),fix(docs-infra): make `NotificationComponent` elements non-focusable when hidden (#42584),2021-06-18 08:29:59+00:00,George Kalpakas,fix
12644486f4cd68a8ff2fa6cf1ccf907881766183, (tag: 12.1.0),ci: start tracking CSS payload sizes for angular.io (#42584),2021-06-18 08:29:58+00:00,George Kalpakas,ci
983c540191b5d838e19863c1e722170be6ea42e3, (tag: 12.1.0),docs: fix pipe params (#42593),2021-06-17 12:10:34+00:00,Pete Bacon Darwin,docs
b037df28fdaf2daac750e635d2157447381018f1, (tag: 12.1.0),"Revert ""fix(docs-infra): do not redirect disambiguated URLs"" (#42414)",2021-05-29 17:11:40+00:00,Pete Bacon Darwin,revert
15fca6ca94bd0843f4e810165d566de6aa84bd22, (tag: 12.1.0),build(docs-infra): remove `disambiguator` doc-type (#42414),2021-05-29 17:06:13+00:00,Pete Bacon Darwin,build
b0592c1be6a65c5074a4a0967075b28b8e054b54, (tag: 12.1.0),build(docs-infra): use case-insensitive encoding for content files (#42414),2021-05-29 10:14:10+00:00,Pete Bacon Darwin,build
07c1ddc48775967190b9c50530bae20c97140c0f, (tag: 12.1.0),fix(router): error if module is destroyed before location is initialized (#42560),2021-06-12 06:36:00+00:00,Kristiyan Kostadinov,fix
166e98a5940c2d23092f5efb061659ad43851fd7, (tag: 12.1.0),build: update all non-major dependencies (#42544),2021-06-15 22:06:23+00:00,Renovate Bot,build
0af9b89b8661fd565ec0aef6a6414264a9d96f40, (tag: 12.1.0),build: update angular to v12.0.5 (#42588),2021-06-17 07:57:51+00:00,Renovate Bot,build
873229f24be292ac9e909993e28c2ae2cef4033a, (tag: 12.1.0),feat(core): add opt-in test module teardown configuration (#42566),2021-06-13 08:32:57+00:00,Kristiyan Kostadinov,feat
f8e17c83e971caf88bd422daee14da8d9c81c178, (tag: 12.1.0-next.6),release: cut the v12.1.0-next.6 release (#42587),2021-06-16 23:44:25+00:00,Alex Rickabaugh,release
0e335217050e937a756d8dfe91a5b497dbb7fec6, (tag: 12.1.0-next.6),"Revert ""release: bump the next branch to v12.2.0-next.0""",2021-06-16 23:31:32+00:00,Alex Rickabaugh,revert
7961e2fc52e08c4e3c0a8a2f901a4787fee8f87a, (tag: 12.1.0-next.6),release: bump the next branch to v12.2.0-next.0,2021-06-16 23:12:20+00:00,Alex Rickabaugh,release
5c25595647bc8a7a430216e914e03e729ac2aec0, (tag: 12.1.0-next.6),docs: release notes for the v12.0.5 release (#42586),2021-06-16 22:59:26+00:00,Alex Rickabaugh,docs
7db8e1f82eb2a306d887493805368d9a38908ca3, (tag: 12.0.5),release: cut the v12.0.5 release (#42585),2021-06-16 22:41:43+00:00,Alex Rickabaugh,release
42e0ba2a9b6237170b6f3f5b48b713f905413009, (tag: 12.0.5),refactor(devtools): switch to sass use and new angular material theming API (rangle/angular-devtools#853),2021-06-16 22:18:12+00:00,AleksanderBodurri,refactor
509abcf39b3c7bb782bc1a1e1427dceb6067d679, (tag: 12.0.5),fix(devtools): prevent mat button css from leaking out of property view header (rangle/angular-devtools#856),2021-06-16 22:17:50+00:00,AleksanderBodurri,fix
f9a5d25d72c29242fe3891e136d358f7d14a7d54, (tag: 12.0.5),fix(docs-infra): make anchor in list item inherit line-height (#42572),2021-06-14 16:57:48+00:00,dario-piotrowicz,fix
3160b11ee4a05b04a34f5657d3e0b0e1cbefbb5c, (tag: 12.0.5),fix(docs-infra): add horizontal margins to nav menu (#42561),2021-06-12 09:28:06+00:00,dario-piotrowicz,fix
2187c57169136cf57021ef16134de9b98338e393, (tag: 12.0.5),fix(docs-infra): fix width of sidenav icons (#42561),2021-06-11 21:23:24+00:00,dario-piotrowicz,fix
e8735fd9c39dc0bf839227c0604ae3b129ddde04, (tag: 12.0.5),fix(docs-infra): prevent vertical nav item overflowing (#42561),2021-06-11 20:37:42+00:00,dario-piotrowicz,fix
c479b1a3a68026c5c1002052b8462bd88bb47997, (tag: 12.0.5),fix(docs-infra): improve card layout for different browser font sizes (#42533),2021-06-09 17:32:41+00:00,Dario Piotrowicz,fix
3cb255cfb0c0c2ecbc66a3ae33ed39e56ce0fad9, (tag: 12.0.5),docs(forms): correct sample code for FormArray.reset (#42477),2021-06-04 14:10:18+00:00,Marius Bethge,docs
9c9ae274e7ead1394aec1254de35d6f1cd10d3e1, (tag: 12.0.5),"feat(docs-infra): add support for ""special elements"" (#41299)",2021-03-21 11:07:34+00:00,Pete Bacon Darwin,feat
2d1347b2ceef8c1e564c0f7cfe3a0a740b915e80, (tag: 12.0.5),"Revert ""refactor: remove checked-in locale files (#42230)"" (#42583)",2021-06-16 16:24:58+00:00,Alex Rickabaugh,revert
ec6dc78f1d575ba5bedfb915965c0882a755ed6c, (tag: 12.0.5),"Revert ""build: convert CLDR locale extraction from Gulp to Bazel tool (#42230)"" (#42583)",2021-06-16 16:24:56+00:00,Alex Rickabaugh,revert
877cde8897494ba175b1bb402b10e4afffa0b297, (tag: 12.0.5),"Revert ""build: wire up new CLDR generation tool within Bazel (#42230)"" (#42583)",2021-06-16 16:24:55+00:00,Alex Rickabaugh,revert
bf0e82cde60fa4bc316095cbc240d264247fe62e, (tag: 12.0.5),"Revert ""build: build locale files for legacy saucelabs job (#42230)"" (#42583)",2021-06-16 16:24:54+00:00,Alex Rickabaugh,revert
76484f95c3e9c2322cb8062b2f9d051b2e29601f, (tag: 12.0.5),"Revert ""build: add documentation for `generate-locales-tool` (#42230)"" (#42583)",2021-06-16 16:24:53+00:00,Alex Rickabaugh,revert
2cd1c6c2bdfcbbc707dfe4d071c2b9a854589ab7, (tag: 12.0.5),"Revert ""build: simplify generation of closure locale file (#42230)"" (#42583)",2021-06-16 16:24:52+00:00,Alex Rickabaugh,revert
d6cca3cf9d26d44f085ccb52c19ae610d082c977, (tag: 12.0.5),"Revert ""build: generate alias locale data for closure locale (#42230)"" (#42583)",2021-06-16 16:23:47+00:00,Alex Rickabaugh,revert
6bf4cb6d449bd97914ab4e5f52e22219f7200df0, (tag: 12.0.5),refactor(language-service): add missing helper method (#42579),2021-06-15 20:18:09+00:00,Andrew Scott,refactor
ff8fe43856c67736f45ee37e742d93732c767784, (tag: 12.0.5),docs: add Daniel Trevino to contributors file (#42573),2021-06-14 21:53:25+00:00,Daniel Trevino,docs
b362344cc1bfafb6df4cf9264a8a717bec877bd2, (tag: 12.0.5),build: remove unnecessary polyfills from tests (#42567),2021-06-13 09:05:00+00:00,Kristiyan Kostadinov,build
8192f1e1c2283e2bd07759a6d507c0c79685a4eb, (tag: 12.0.5),fix(language-service): 'go to defininition' for objects defined in template (#42559),2021-06-11 20:05:42+00:00,Andrew Scott,fix
11e0f533527ef89dc825a0dd73b652a4ccbdf58b, (tag: 12.0.5),fix(language-service): Use last child end span for parent without close tag (#42554),2021-06-10 22:59:44+00:00,Andrew Scott,fix
89fc131ef87ef0dca4c95960e2b5e3d7cf77070c, (tag: 12.0.5),fix(compiler): always match close tag to the nearest open element (#42554),2021-06-10 22:57:43+00:00,Andrew Scott,fix
18d83221888f62046ca8e3f7e9c50505ff2711a8, (tag: 12.0.5),docs: Grammatical error (#42571),2021-06-14 13:36:02+00:00,Ankit Choudhary,docs
6f1b907b79eaf386f63affc16791bf92a7fea1ab, (tag: 12.0.5),fix(forms): changes to status not always being emitted to statusChanges observable for async validators. (#42553),2021-06-10 21:41:29+00:00,Dylan Hunn,fix
c9231d261ca8d4a256dca1565838e0a277419e8b, (tag: 12.0.5),fix(docs-infra): correctly serve `index.html` with a query string (#42547),2021-06-10 12:06:51+00:00,George Kalpakas,fix
0eac2ac130c256738a16e57a00457afc51f197a2, (tag: 12.0.5),feat(docs-infra): implement popup to inform about the use of cookies (#42259),2021-06-11 17:14:57+00:00,George Kalpakas,feat
cc963e6ca95ad99d671f6a3ebeae53c6c22bfa45, (tag: 12.0.5),refactor(docs-infra): provide `local-/sessionStorage` via DI (#42259),2021-06-11 17:14:34+00:00,George Kalpakas,refactor
6fd157f496581ddccdb3c8e9e1107b047750f6f4, (tag: 12.0.5),test(docs-infra): fix warnings in `ThemeToggleComponent` unit tests. (#42259),2021-06-11 17:11:38+00:00,George Kalpakas,test
311ca931fd2fa9abe13108966937809d1a16c80b, (tag: 12.0.5),build(docs-infra): align code with new CLI v12 apps (#42259),2021-06-11 11:39:29+00:00,George Kalpakas,build
